A,S,G,T,B,I_g,S_local,S_inf
17,17,51,13,True,B,17,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
2,2,6,2,True,B,2,0
181,184,552,32,False,A,184,0
1,1,3,1,True,B,1,0
1069,1079,3237,120,False,B,1079,0
2,2,6,2,True,A,2,0
14,14,42,9,True,B,14,0
35,35,105,16,True,A,35,0
13,13,39,7,True,B,13,0
64,64,192,26,False,B,64,0
2,2,6,2,True,B,2,0
10,10,30,8,True,B,10,0
14,14,42,10,True,B,14,0
2,2,6,2,True,A,2,0
64,64,192,29,False,B,64,0
30,30,90,11,False,B,30,0
17,17,51,11,False,A,17,0
10,10,30,6,True,A,10,0
8,8,24,7,True,A,8,0
3,3,9,3,True,A,3,0
11,11,33,8,True,B,11,0
1,1,3,1,True,A,1,0
16,17,51,7,False,B,17,0
55,55,165,17,False,A,55,0
6,6,18,4,True,B,6,0
8,8,24,8,False,B,8,0
65,65,195,30,False,B,65,0
2,2,6,2,True,A,2,0
208,208,624,52,False,A,208,0
18,18,54,8,True,A,18,0
16,16,48,8,True,A,16,0
58,58,174,26,False,B,58,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
27,27,81,10,True,A,27,0
7,7,21,5,True,A,7,0
2,2,6,2,True,B,2,0
14,15,45,8,True,A,15,0
107,107,321,19,False,B,107,0
6,6,18,4,False,B,6,0
17,17,51,10,True,B,17,0
18,18,54,7,True,B,18,0
3,3,9,2,True,A,3,0
3,3,9,3,False,A,3,0
2,2,6,2,True,B,2,0
5,5,15,4,True,A,5,0
32,32,96,14,False,A,32,0
10,10,30,7,True,B,10,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
3,3,9,3,True,A,3,0
18,18,54,7,False,B,18,0
979,979,2938,106,False,A,979,0
19,20,60,8,True,A,20,0
1,1,3,1,True,B,1,0
1,1,3,1,True,B,1,0
1,1,3,1,True,A,1,0
14,14,42,7,True,A,14,0
2,2,6,2,True,B,2,0
5,5,15,4,True,A,5,0
11,11,33,10,False,A,11,0
4,4,12,4,True,A,4,0
8,8,24,6,True,B,8,0
28,28,84,13,False,B,28,0
12,12,36,9,False,A,12,0
97,98,294,24,False,A,98,0
8,8,24,6,True,A,8,0
42,42,126,13,True,A,42,0
187,187,561,40,False,A,187,0
51,51,153,23,False,B,51,0
73,73,219,21,False,A,73,0
1,1,3,1,True,B,1,0
16,17,51,7,False,A,17,0
32,32,96,19,False,B,32,0
1,1,3,1,True,B,1,0
347,351,1053,55,False,A,351,0
17,17,51,10,True,A,17,0
30,30,90,11,False,A,30,0
5,5,15,5,True,B,5,0
49,53,159,12,True,A,53,0
2,2,6,2,True,A,2,0
81,88,264,24,True,A,88,0
72,72,216,17,False,B,72,0
12,12,36,8,False,A,12,0
46,46,138,20,False,B,46,0
12,12,36,9,True,A,12,0
56,59,177,24,False,B,59,0
7,8,24,5,True,A,8,0
805,805,2416,77,False,B,805,0
16,16,48,6,False,B,16,0
2,2,6,2,True,A,2,0
20,20,60,12,True,A,20,0
16,20,60,8,True,A,20,0
8,8,24,5,True,B,8,0
460,460,1380,97,False,B,460,0
3,3,9,3,True,B,3,0
3,3,9,2,True,B,3,0
176,176,528,46,False,A,176,0
1,1,3,1,True,A,1,0
10,10,30,7,True,B,10,0
29,29,87,12,False,A,29,0
3,3,9,3,True,A,3,0
6,6,18,4,True,B,6,0
3,3,9,3,True,B,3,0
21,21,63,12,True,B,21,0
2,2,6,2,True,B,2,0
3,3,9,2,True,B,3,0
32,32,96,13,True,B,32,0
25,25,75,17,False,B,25,0
29,29,87,15,False,A,29,0
1,1,3,1,True,A,1,0
18,18,54,8,True,B,18,0
7,8,24,4,True,B,8,0
10,10,30,7,True,B,10,0
12,14,42,5,True,A,14,0
13,13,39,9,True,B,13,0
29,29,87,13,False,A,29,0
13,13,39,8,False,A,13,0
17,17,51,8,True,B,17,0
3,3,9,3,True,B,3,0
42,45,135,22,False,A,45,0
65,65,195,33,True,A,65,0
21,21,63,15,False,B,21,0
1,1,3,1,False,B,1,0
117,117,351,23,False,B,117,0
4,4,12,3,True,B,4,0
12,12,36,9,True,A,12,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
8,8,24,5,True,A,8,0
4,4,12,4,False,A,4,0
12,12,36,10,False,B,12,0
11,13,39,4,False,A,13,0
168,168,504,64,False,A,168,0
10,10,30,8,True,B,10,0
12,12,36,9,True,B,12,0
51,51,153,16,False,A,51,0
518,521,1563,71,False,A,521,0
206,206,618,46,False,B,206,0
83,86,258,19,False,A,86,0
1,1,3,1,True,A,1,0
83,83,249,21,False,B,83,0
3,3,9,3,False,A,3,0
130,130,390,34,False,A,130,0
3,3,9,3,True,A,3,0
10,12,36,5,True,B,12,0
45,45,135,11,False,B,45,0
90,90,270,34,False,B,90,0
3,3,9,2,True,B,3,0
1,1,3,1,True,B,1,0
6,6,18,5,True,A,6,0
22,22,66,10,False,B,22,0
66,69,207,19,False,A,69,0
10,12,36,5,True,B,12,0
206,206,618,62,False,A,206,0
4,4,12,3,True,A,4,0
2,2,6,2,True,B,2,0
20,20,60,9,True,A,20,0
3,3,9,3,True,A,3,0
2,2,6,2,True,B,2,0
11,11,33,6,False,A,11,0
84,84,252,24,False,B,84,0
30,30,90,17,True,B,30,0
5,5,15,4,True,B,5,0
3,3,9,3,True,B,3,0
42,42,126,18,False,B,42,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
5,5,15,4,True,A,5,0
75,75,225,25,False,A,75,0
18,18,54,10,True,A,18,0
1,1,3,1,True,A,1,0
121,121,363,34,False,A,121,0
10,10,30,7,True,A,10,0
50,50,150,30,False,A,50,0
3,3,9,3,True,B,3,0
3,3,9,3,True,B,3,0
3,3,9,2,True,A,3,0
19,19,57,12,False,B,19,0
737,747,2241,66,False,B,747,0
276,276,828,36,False,B,276,0
240,240,722,50,False,A,237,3
2,2,6,2,True,B,2,0
1,1,3,1,True,B,1,0
9,11,33,5,True,B,11,0
25,25,75,9,False,B,25,0
19,19,57,8,False,B,19,0
34,34,102,16,False,A,34,0
1,1,3,1,True,B,1,0
2,2,6,2,True,B,2,0
7,7,21,7,True,A,7,0
37,37,111,20,True,A,37,0
3,3,9,3,True,B,3,0
30,30,90,12,True,B,30,0
1,1,3,1,True,A,1,0
3,3,9,3,True,B,3,0
7,9,27,4,True,B,9,0
4,4,12,4,True,B,4,0
197,197,591,53,False,B,197,0
1,1,3,1,False,B,1,0
71,74,222,17,False,A,74,0
13,13,39,7,False,B,13,0
30,30,90,13,True,B,30,0
99,101,303,22,False,B,101,0
144,144,432,23,False,A,144,0
1,1,3,1,True,B,1,0
18,18,54,11,True,B,18,0
1,1,3,1,False,B,1,0
58,58,174,20,True,A,58,0
4,4,12,3,True,A,4,0
1,1,3,1,True,B,1,0
18,18,54,8,True,A,18,0
162,168,504,36,False,A,168,0
11,12,36,5,True,B,12,0
17,21,63,7,True,B,21,0
2,2,6,2,True,B,2,0
38,38,114,14,False,B,38,0
40,40,120,16,False,A,40,0
354,354,1062,74,False,B,354,0
53,53,159,22,False,B,53,0
15,15,45,11,True,A,15,0
12,16,48,7,True,A,16,0
2,2,6,2,True,B,2,0
19,19,57,10,True,A,19,0
23,25,75,15,False,A,25,0
12,12,36,10,True,A,12,0
1,1,3,1,False,A,1,0
1,1,3,1,True,B,1,0
42,42,126,12,False,A,42,0
5,5,15,4,False,B,5,0
2,2,6,2,True,A,2,0
14,14,42,10,False,B,14,0
2,2,6,2,True,A,2,0
84,87,261,26,False,A,87,0
454,462,1386,78,False,B,462,0
24,24,72,10,True,A,24,0
22,22,66,17,True,B,22,0
449,449,1347,48,False,A,449,0
4,4,12,4,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,A,1,0
670,670,2012,69,False,A,668,2
6,6,18,4,True,B,6,0
1,1,3,1,True,B,1,0
5,5,15,4,True,B,5,0
531,531,1593,79,False,B,531,0
34,34,102,21,True,A,34,0
116,119,357,40,False,A,119,0
1,1,3,1,True,B,1,0
7,7,21,5,True,A,7,0
10,10,30,9,True,A,10,0
23,23,69,16,False,A,23,0
45,45,135,19,True,A,45,0
51,51,153,27,False,B,51,0
12,12,36,7,False,A,12,0
83,83,249,16,False,B,83,0
45,45,135,18,False,A,45,0
9,9,27,7,True,B,9,0
38,40,120,15,True,B,40,0
8,8,24,7,False,A,8,0
3,3,9,2,True,A,3,0
11,12,36,6,True,A,12,0
17,17,51,13,True,A,17,0
5,5,15,4,False,B,5,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
12,13,39,6,False,A,13,0
134,134,402,29,False,A,134,0
5,5,15,4,True,A,5,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
8,8,24,4,True,A,8,0
12,13,39,8,False,A,13,0
35,35,105,16,False,A,35,0
13,13,39,6,True,A,13,0
14,14,42,10,True,B,14,0
7,7,21,5,True,B,7,0
80,80,240,19,False,A,80,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
32,35,105,10,False,A,35,0
5,5,15,5,False,B,5,0
21,21,63,10,True,B,21,0
8,8,24,6,False,A,8,0
3,3,9,2,True,A,3,0
11,11,33,6,False,A,11,0
181,181,543,58,False,A,181,0
35,35,105,17,False,B,35,0
21,21,63,16,False,B,21,0
3,3,9,3,True,A,3,0
1,1,3,1,True,A,1,0
6,6,18,4,True,A,6,0
275,275,825,58,False,B,275,0
3,3,9,3,True,B,3,0
3,3,9,3,True,A,3,0
4,4,12,4,True,A,4,0
689,689,2067,120,False,B,689,0
3,3,9,3,True,B,3,0
2,2,6,2,True,A,2,0
18,22,66,11,True,B,22,0
528,529,1587,64,False,B,529,0
9,9,27,8,True,B,9,0
70,70,210,23,False,B,70,0
4,4,12,4,True,B,4,0
58,58,174,22,False,A,58,0
8,8,24,6,False,B,8,0
4,4,12,4,False,A,4,0
38,38,114,14,False,B,38,0
1,1,3,1,True,A,1,0
13,13,39,8,False,B,13,0
3,3,9,2,True,A,3,0
590,593,1779,76,False,A,593,0
398,398,1194,44,False,A,398,0
4,4,12,3,True,A,4,0
2,2,6,2,True,B,2,0
19,20,60,7,False,B,20,0
22,22,66,10,True,B,22,0
20,20,60,9,True,B,20,0
19,19,57,9,True,B,19,0
3,3,9,3,True,A,3,0
2,2,6,2,True,A,2,0
7,7,21,5,True,A,7,0
17,17,51,11,True,A,17,0
7,7,21,5,True,A,7,0
2,2,6,2,True,B,2,0
12,12,36,8,True,B,12,0
9,9,27,8,True,A,9,0
112,112,336,32,False,A,112,0
11,11,33,7,False,A,11,0
1,1,3,1,True,B,1,0
2,2,6,2,True,A,2,0
7,7,21,4,False,A,7,0
4,4,12,3,False,B,4,0
10,10,30,7,False,B,10,0
1,1,3,1,True,B,1,0
8,8,24,6,False,B,8,0
16,16,48,10,False,A,16,0
3,3,9,2,True,B,3,0
224,224,672,39,False,A,224,0
5,5,15,5,True,B,5,0
2,2,6,2,True,A,2,0
4,4,12,4,True,A,4,0
28,30,90,11,False,B,30,0
16,16,48,8,False,A,16,0
69,69,207,31,False,B,69,0
3,3,9,3,True,B,3,0
7,7,21,4,False,A,7,0
4,4,12,4,True,B,4,0
3,3,9,3,True,B,3,0
50,50,150,17,False,A,50,0
1,1,3,1,False,A,1,0
6,6,18,5,True,B,6,0
1,1,3,1,True,B,1,0
25,25,75,10,False,A,25,0
12,12,36,6,False,A,12,0
4,4,12,4,True,A,4,0
11,13,39,4,True,A,13,0
1,1,3,1,True,A,1,0
171,171,513,43,False,A,171,0
198,198,594,31,False,A,198,0
484,484,1452,54,False,B,484,0
1,1,3,1,True,B,1,0
26,26,78,16,False,B,26,0
2,2,6,2,True,A,2,0
16,16,48,11,True,A,16,0
110,110,330,31,False,B,110,0
144,144,432,43,False,B,144,0
1,1,3,1,True,A,1,0
13,13,39,9,True,B,13,0
11,11,33,8,True,B,11,0
7,7,21,5,False,B,7,0
3,3,9,3,True,B,3,0
24,24,72,12,False,B,24,0
45,45,135,17,False,A,45,0
1,1,3,1,True,A,1,0
566,570,1710,53,False,B,570,0
12,13,39,6,True,B,13,0
1,1,3,1,True,B,1,0
5,5,15,5,True,A,5,0
7,7,21,5,True,B,7,0
6,6,18,3,True,B,6,0
7,7,21,5,False,A,7,0
58,58,174,28,True,B,58,0
4,4,12,3,False,A,4,0
524,524,1572,88,False,A,524,0
12,13,39,8,True,B,13,0
13,13,39,8,False,B,13,0
16,17,51,7,True,B,17,0
10,10,30,7,False,A,10,0
3,3,9,3,False,B,3,0
3,3,9,2,True,A,3,0
281,286,858,37,False,B,286,0
73,73,219,25,False,B,73,0
1,1,3,1,True,A,1,0
17,17,51,11,False,B,17,0
78,78,234,21,False,B,78,0
2,2,6,2,True,A,2,0
56,56,168,23,False,B,56,0
53,53,159,19,False,A,53,0
1,1,3,1,True,A,1,0
4,4,12,3,False,A,4,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
409,409,1229,74,False,A,386,23
3,3,9,3,True,A,3,0
102,102,306,24,False,A,102,0
43,43,129,20,False,A,43,0
50,50,150,15,False,A,50,0
7,7,21,4,True,B,7,0
24,24,72,11,False,B,24,0
117,118,354,42,False,A,118,0
151,154,462,32,False,B,154,0
11,11,33,7,True,A,11,0
4,4,12,4,True,A,4,0
26,26,78,13,False,A,26,0
8,8,24,6,False,A,8,0
5,5,15,5,False,B,5,0
88,90,270,29,False,B,90,0
779,782,2346,80,False,B,782,0
3,3,9,2,True,A,3,0
3,3,9,2,True,B,3,0
22,22,66,15,False,A,22,0
2,2,6,2,True,B,2,0
624,626,1878,78,False,A,626,0
10,10,30,9,True,A,10,0
7,7,21,4,True,B,7,0
15,15,45,8,False,B,15,0
12,12,36,8,True,B,12,0
2,2,6,2,True,B,2,0
7,7,21,7,True,A,7,0
1,1,3,1,True,A,1,0
178,178,534,33,False,A,178,0
1,1,3,1,True,B,1,0
27,27,81,17,False,A,27,0
4,4,12,4,True,A,4,0
2,2,6,2,True,B,2,0
135,135,405,32,False,B,135,0
232,233,699,42,False,B,233,0
10,10,30,5,True,B,10,0
11,11,33,9,True,A,11,0
13,13,39,9,True,B,13,0
307,307,921,65,False,B,307,0
8,8,24,5,False,B,8,0
1,1,3,1,True,B,1,0
6,6,18,4,True,B,6,0
172,172,516,42,False,B,172,0
9,9,27,8,True,A,9,0
2,2,6,2,True,B,2,0
7,7,21,7,False,B,7,0
8,8,24,4,True,A,8,0
615,615,1847,113,False,B,31,584
47,47,141,20,False,B,47,0
1,1,3,1,True,B,1,0
8,8,24,6,True,A,8,0
5,5,15,4,True,B,5,0
52,52,156,20,False,B,52,0
5,5,15,5,True,A,5,0
32,33,99,19,False,B,33,0
189,189,567,38,False,B,189,0
71,71,213,22,False,A,71,0
131,131,393,29,False,A,131,0
6,7,21,3,True,B,7,0
23,23,69,14,True,A,23,0
369,369,1107,53,False,A,369,0
404,404,1212,69,False,A,404,0
24,24,73,8,True,A,24,0
6,6,18,4,True,A,6,0
4,4,12,4,True,A,4,0
1,1,3,1,True,B,1,0
20,22,66,8,True,A,22,0
14,14,42,7,False,B,14,0
1,1,3,1,True,A,1,0
2,2,6,2,True,A,2,0
1,1,3,1,True,B,1,0
5,5,15,4,False,A,5,0
21,21,63,9,True,B,21,0
38,38,114,16,False,B,38,0
15,15,45,8,False,A,15,0
6,6,18,4,False,A,6,0
46,46,138,16,False,A,46,0
6,6,18,5,True,B,6,0
8,8,24,7,True,A,8,0
3,3,9,2,True,A,3,0
910,919,2758,106,False,B,919,0
1,1,3,1,True,B,1,0
3,3,9,3,True,B,3,0
7,7,21,5,True,B,7,0
91,91,273,32,False,A,91,0
2,2,6,2,True,B,2,0
31,31,93,19,False,A,31,0
3,3,9,2,True,B,3,0
7,7,21,6,True,A,7,0
76,76,228,28,False,A,76,0
22,22,66,9,True,A,22,0
1,1,3,1,True,A,1,0
64,64,192,20,False,B,64,0
5,5,15,4,False,B,5,0
3,3,9,3,True,B,3,0
21,21,63,8,True,B,21,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
4,4,12,3,True,B,4,0
15,15,45,11,False,A,15,0
7,7,21,5,False,A,7,0
136,136,408,33,False,A,136,0
30,35,105,10,False,A,35,0
13,13,39,6,False,A,13,0
6,6,18,5,True,A,6,0
40,40,120,21,True,A,40,0
149,149,447,29,False,B,149,0
5,5,15,5,True,A,5,0
9,9,27,7,True,A,9,0
81,81,243,38,False,B,81,0
675,680,2040,86,False,A,680,0
135,139,417,42,False,B,139,0
21,21,63,9,True,B,21,0
37,37,111,15,False,B,37,0
7,7,21,6,True,B,7,0
29,29,87,12,False,B,29,0
27,27,81,10,False,B,27,0
17,17,51,10,False,B,17,0
3,3,9,2,True,B,3,0
40,40,120,14,False,A,40,0
2,2,6,2,True,A,2,0
355,358,1074,53,False,A,358,0
14,14,42,7,True,B,14,0
6,6,18,6,True,B,6,0
38,38,114,16,False,B,38,0
59,59,177,21,False,B,59,0
111,119,357,29,False,B,119,0
36,36,108,16,True,B,36,0
1,1,3,1,True,A,1,0
76,76,228,21,False,A,76,0
2,2,6,2,True,B,2,0
2,2,6,2,True,A,2,0
16,16,48,10,False,A,16,0
7,7,21,6,True,A,7,0
206,209,627,30,False,B,209,0
30,30,90,14,True,A,30,0
4,4,12,3,True,A,4,0
1,1,3,1,True,A,1,0
27,27,81,15,False,A,27,0
5,5,15,4,True,A,5,0
1,1,3,1,True,B,1,0
33,33,99,14,True,B,33,0
8,8,24,6,True,A,8,0
7,7,21,7,True,B,7,0
368,368,1104,42,False,B,368,0
476,477,1431,70,False,B,477,0
3,3,9,2,False,B,3,0
16,16,48,13,False,A,16,0
110,114,342,34,False,B,114,0
16,17,51,10,True,B,17,0
46,46,138,21,False,A,46,0
37,37,111,16,False,B,37,0
2,2,6,2,True,A,2,0
146,146,438,36,False,B,146,0
12,12,36,11,False,B,12,0
37,37,111,18,True,B,37,0
138,138,416,23,False,A,134,4
9,9,27,6,False,B,9,0
16,16,48,10,True,A,16,0
11,13,39,4,False,B,13,0
3,3,9,3,True,B,3,0
12,12,36,7,True,A,12,0
114,115,345,35,False,B,115,0
25,25,75,15,False,B,25,0
6,7,21,4,False,B,7,0
3,3,9,3,True,B,3,0
27,27,81,11,False,B,27,0
2,2,6,2,True,B,2,0
4,4,12,3,True,B,4,0
4,4,12,3,True,A,4,0
22,22,66,15,False,A,22,0
29,29,87,11,False,B,29,0
121,124,372,36,False,A,124,0
2,2,6,2,True,A,2,0
95,96,288,26,False,B,96,0
21,21,63,11,False,B,21,0
3,3,9,3,True,B,3,0
37,37,111,19,False,A,37,0
65,65,195,24,False,B,65,0
4,4,12,4,True,A,4,0
8,8,24,5,True,A,8,0
29,29,87,11,True,A,29,0
36,36,108,19,False,B,36,0
4,5,15,3,True,A,5,0
10,11,33,6,True,A,11,0
5,5,15,4,True,A,5,0
11,11,33,7,True,B,11,0
21,21,63,14,False,A,21,0
6,6,18,4,True,B,6,0
4,4,12,3,False,A,4,0
583,583,1750,131,False,A,583,0
24,25,75,9,False,A,25,0
57,57,171,22,False,B,57,0
85,85,255,31,False,A,85,0
9,9,27,5,True,B,9,0
56,56,168,26,False,B,56,0
32,32,96,23,True,A,32,0
3,3,9,3,True,A,3,0
28,29,87,13,False,B,29,0
58,58,174,16,False,B,58,0
313,313,939,53,False,A,313,0
22,22,66,13,True,A,22,0
10,10,30,7,True,A,10,0
63,63,189,13,True,A,63,0
484,486,1458,61,False,B,486,0
15,15,45,8,True,A,15,0
2,2,6,2,False,A,2,0
12,12,36,11,True,B,12,0
397,398,1194,74,False,A,398,0
14,14,42,8,False,A,14,0
68,72,216,18,False,B,72,0
2,2,6,2,True,A,2,0
75,77,231,31,False,A,77,0
41,41,123,21,False,B,41,0
46,46,138,20,False,B,46,0
13,13,39,7,True,B,13,0
3,3,9,3,True,A,3,0
3,3,9,3,True,A,3,0
16,16,48,12,False,A,16,0
503,503,1510,60,False,B,503,0
3,3,9,3,True,B,3,0
17,17,51,9,False,A,17,0
3,3,9,3,True,B,3,0
120,121,363,29,False,B,121,0
36,37,111,11,False,A,37,0
4,4,12,4,True,B,4,0
3,3,9,3,True,A,3,0
9,9,27,4,True,A,9,0
24,24,72,13,False,B,24,0
2,2,6,2,True,B,2,0
152,154,462,38,False,A,154,0
51,51,154,18,True,A,51,0
1,1,3,1,True,B,1,0
6,6,18,4,False,B,6,0
41,41,123,16,False,A,41,0
3,3,9,3,False,A,3,0
7,7,21,6,False,B,7,0
7,7,21,5,False,A,7,0
8,8,24,6,False,B,8,0
3,3,9,3,True,B,3,0
3,3,9,3,True,A,3,0
110,110,330,32,False,A,110,0
5,5,15,4,True,B,5,0
1,1,3,1,True,A,1,0
43,43,129,18,False,B,43,0
26,26,78,16,True,B,26,0
10,10,30,7,True,B,10,0
4,4,12,3,True,A,4,0
6,6,18,4,True,B,6,0
1,1,3,1,True,A,1,0
16,16,48,7,True,B,16,0
43,45,135,22,False,A,45,0
18,18,54,11,True,B,18,0
5,5,15,4,False,B,5,0
77,77,231,21,False,B,77,0
4,4,12,4,True,B,4,0
4,4,12,3,True,A,4,0
5,5,15,3,True,B,5,0
7,7,21,6,True,B,7,0
71,71,213,28,False,A,71,0
8,8,24,6,False,B,8,0
11,11,33,5,True,A,11,0
1,1,3,1,True,B,1,0
21,21,63,9,True,A,21,0
62,62,186,22,False,B,62,0
7,7,21,5,True,B,7,0
7,7,21,5,True,B,7,0
5,5,15,5,True,B,5,0
1,1,3,1,True,B,1,0
4,4,12,3,True,B,4,0
453,463,1389,72,False,B,463,0
5,5,15,4,False,A,5,0
4,4,12,3,True,B,4,0
293,295,885,44,False,B,295,0
34,34,102,13,False,A,34,0
2,2,6,2,True,A,2,0
7,7,21,6,True,A,7,0
1,1,3,1,True,B,1,0
4,4,12,3,True,A,4,0
1,1,3,1,True,B,1,0
58,58,174,15,False,A,58,0
2,2,6,2,True,A,2,0
1,1,3,1,True,A,1,0
5,5,15,3,False,A,5,0
620,620,1860,97,False,B,620,0
1,1,3,1,True,B,1,0
28,28,84,16,True,A,28,0
5,5,15,4,False,B,5,0
80,80,241,24,False,B,80,0
1,1,3,1,True,B,1,0
4,4,12,3,False,B,4,0
19,19,57,10,True,B,19,0
3,3,9,3,True,B,3,0
117,117,351,21,False,A,117,0
5,5,15,3,True,A,5,0
960,960,2880,86,False,A,960,0
48,48,144,25,False,B,48,0
4,4,12,3,True,A,4,0
1,1,3,1,True,B,1,0
20,23,69,10,False,B,23,0
7,7,21,5,True,A,7,0
19,19,57,12,False,A,19,0
183,183,549,38,False,B,183,0
2,2,6,2,True,B,2,0
4,4,12,4,True,B,4,0
3,3,9,3,True,A,3,0
176,181,543,41,False,B,181,0
19,19,57,9,True,A,19,0
37,37,111,21,True,B,37,0
6,6,18,4,True,B,6,0
4,4,12,4,False,A,4,0
5,5,15,4,True,A,5,0
2,2,6,2,True,A,2,0
20,20,60,14,False,B,20,0
2,2,6,2,True,B,2,0
2,2,6,2,False,B,2,0
5,5,15,3,True,A,5,0
3,3,9,2,False,A,3,0
2,2,6,2,True,A,2,0
9,9,27,6,True,B,9,0
28,28,84,13,False,B,28,0
5,5,15,4,True,A,5,0
22,25,75,7,True,B,25,0
3,3,9,2,True,A,3,0
6,6,18,5,False,B,6,0
28,30,90,17,False,B,30,0
503,503,1509,60,False,B,503,0
12,12,36,7,True,B,12,0
6,6,18,4,True,B,6,0
2,2,6,2,True,B,2,0
29,29,87,13,True,A,29,0
12,12,36,8,True,B,12,0
3,3,9,3,True,A,3,0
1,1,3,1,True,B,1,0
21,22,66,9,False,A,22,0
43,43,129,16,False,B,43,0
3,3,9,3,True,A,3,0
180,180,540,36,False,B,180,0
10,10,30,6,True,A,10,0
22,22,66,10,True,B,22,0
228,228,684,40,False,A,228,0
3,3,9,3,True,A,3,0
65,65,195,16,False,A,65,0
13,13,39,7,True,B,13,0
145,145,435,39,False,B,145,0
436,443,1329,52,False,B,443,0
3,3,9,3,True,A,3,0
128,128,384,34,False,A,128,0
3,3,9,2,True,B,3,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
2,2,6,2,False,B,2,0
1,1,3,1,True,A,1,0
84,85,255,21,False,A,85,0
401,401,1204,72,False,A,401,0
7,8,24,4,True,B,8,0
3,3,9,2,True,B,3,0
7,8,24,3,True,B,8,0
26,26,78,13,False,A,26,0
8,8,24,5,True,B,8,0
2,2,6,2,True,A,2,0
5,5,15,4,True,B,5,0
17,22,66,7,True,A,22,0
2,2,6,2,True,A,2,0
25,25,75,18,True,A,25,0
1,1,3,1,True,A,1,0
4,4,12,3,True,A,4,0
1,1,3,1,True,A,1,0
1,1,3,1,True,B,1,0
155,155,465,34,False,A,155,0
10,10,30,5,False,A,10,0
7,7,21,5,True,B,7,0
34,38,114,15,False,A,38,0
48,48,144,28,True,A,48,0
6,6,18,4,False,A,6,0
145,145,435,36,False,A,145,0
1,1,3,1,True,A,1,0
5,5,15,5,True,B,5,0
30,30,90,16,False,A,30,0
6,6,18,5,True,B,6,0
2,2,6,2,False,A,2,0
53,53,159,19,False,B,53,0
4,4,12,4,True,B,4,0
33,33,99,17,False,B,33,0
10,10,30,6,False,B,10,0
135,135,405,31,False,B,135,0
5,5,15,4,True,A,5,0
295,295,885,68,False,A,295,0
18,18,54,11,True,B,18,0
173,176,528,42,False,B,176,0
18,19,57,12,True,B,19,0
6,6,18,4,True,B,6,0
453,453,1359,70,False,B,453,0
1,1,3,1,True,A,1,0
234,234,702,53,False,B,234,0
2,2,6,2,True,A,2,0
79,83,249,19,False,A,83,0
37,37,111,12,True,A,37,0
8,8,24,5,True,B,8,0
49,49,147,15,False,A,49,0
17,17,51,11,False,A,17,0
5,5,15,3,True,A,5,0
19,19,57,11,False,A,19,0
10,10,30,6,True,A,10,0
32,32,96,14,True,A,32,0
196,198,595,36,False,B,198,0
9,9,27,6,True,A,9,0
1,1,3,1,True,A,1,0
7,7,21,5,True,A,7,0
43,43,129,15,True,B,43,0
16,16,48,11,False,B,16,0
3,3,9,3,True,A,3,0
61,61,183,16,False,A,61,0
6,6,18,4,True,B,6,0
1,1,3,1,True,A,1,0
236,236,708,47,False,B,236,0
7,7,21,5,True,B,7,0
13,13,39,6,False,A,13,0
4,4,12,4,True,A,4,0
2,2,6,2,True,B,2,0
44,44,132,17,True,B,44,0
56,56,168,25,False,A,56,0
6,6,18,4,True,A,6,0
13,14,42,9,False,B,14,0
5,5,15,3,True,A,5,0
16,16,48,10,False,A,16,0
22,22,66,12,False,B,22,0
10,10,30,10,True,B,10,0
6,6,18,5,False,B,6,0
113,113,339,25,False,A,113,0
19,19,57,8,False,B,19,0
1,1,3,1,True,B,1,0
11,11,33,6,True,B,11,0
7,7,21,5,False,A,7,0
12,13,39,6,True,A,13,0
14,16,48,7,True,A,16,0
4,4,12,3,True,A,4,0
14,14,42,11,True,A,14,0
4,4,12,3,True,A,4,0
3,3,9,3,True,A,3,0
1354,1359,4078,122,False,A,1359,0
18,18,54,9,True,A,18,0
2,2,6,2,True,A,2,0
9,9,27,7,True,B,9,0
2,2,6,2,True,A,2,0
152,152,456,29,False,A,152,0
125,125,375,38,False,B,125,0
9,9,27,8,True,A,9,0
31,31,93,18,True,B,31,0
11,11,33,5,True,B,11,0
6,6,18,5,True,B,6,0
1,1,3,1,True,B,1,0
43,43,129,16,False,A,43,0
14,14,42,9,False,B,14,0
21,21,63,12,True,A,21,0
30,30,90,12,False,A,30,0
10,10,30,7,False,B,10,0
155,155,465,28,False,A,155,0
3,3,9,2,False,A,3,0
10,10,30,6,True,A,10,0
5,5,15,3,True,B,5,0
4,4,12,4,True,A,4,0
7,7,21,4,False,A,7,0
20,20,60,12,False,A,20,0
6,7,21,3,True,A,7,0
